baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
S100A1	2823.79154121962	7.19953267090518	1.25455137913463	5.73873082493546	9.53886887017529e-09	1.73062335216037e-06
SALL4	86.5875298589766	-4.24834618961245	1.33257086113675	-3.18808276055833	0.00143219538378122	0.0314052628040659
SAMD14	144.681861783263	2.4750339088245	0.775836246126356	3.19014988173342	0.00142199024896687	0.0313166638645306
SAMD3	183.778714659887	-3.44685004868814	1.14749818492286	-3.00379564340648	0.00266634353367642	0.049064624603769
SAMD9	3408.50322350242	-2.68500698556917	0.60146596914031	-4.46410457670102	8.04042889334302e-06	0.000499753273788397
SCN4B	162.596209731018	4.44724376549937	1.23235816930776	3.60872664803081	0.000307703620589422	0.00966887253151091
SCN9A	721.544779173896	2.65345439614299	0.656902598092846	4.03934221579674	5.36013116540627e-05	0.0023955542217241
SCNN1A	225.30337158359	5.61747836973932	1.15542019948005	4.86184885141114	1.16294410178647e-06	9.79186083493139e-05
SCUBE2	67.46216257668	2.89256857454856	0.836522040270425	3.45785100128799	0.000544502434588207	0.0147655108596517
SCXB	122.336745241433	3.74635861122835	1.06415155673519	3.52051226868677	0.000430714066731212	0.0125030140513975
SDC2	3634.84664000831	3.29542550506712	0.80645134549755	4.0863289812406	4.3825225303072e-05	0.00206446075579103
SEC14L2	1183.61210274681	-2.06600566155772	0.660827898821794	-3.12638988947235	0.00176966761020033	0.0363712906815596
SEMA3B	2923.10796301932	4.15598103559837	1.23439602138	3.36681337562331	0.00076042129908251	0.01934694590654
SEMA3F	3551.79903343549	4.55827023696589	0.850478933152624	5.35965096756592	8.3382889962781e-08	1.05021094465519e-05
SEMA4A	49.4674324898135	4.23915205886603	1.01092191810261	4.19335260513734	2.74861695338375e-05	0.00140096730333004
SEMA6B	1211.61117366407	3.67396083799013	0.782695973611227	4.69398203371239	2.67937575519217e-06	0.000199188714678676
SEPP1	481.172974730537	5.55770630326624	0.788767114925211	7.04606746161471	1.84045051241034e-12	8.49953509367683e-10
SERPINA1	1125.46528902175	4.10687736540211	1.250313081768	3.28467919378624	0.00102098550472539	0.0243884311787067
SERPINB2	138.402027435322	-6.27730063285586	1.25320110423636	-5.00901300807658	5.47098758009023e-07	5.37921617552098e-05
SERPINB3	25.4224832814528	8.17315639411943	2.41873637988935	3.37910177482564	0.000727230806212584	0.018689709083777
SERPINB8	1432.90034344999	-2.27751012048796	0.456540133242148	-4.9886306912693	6.08087674838702e-07	5.82846299656718e-05
SERPIND1	31.3925513378916	-5.11836403489623	1.59261105962034	-3.21381922094425	0.00130982111335367	0.0294498870427061
SGPP2	102.582290136476	5.42047962562272	1.42847110350766	3.79460222353294	0.000147880346357726	0.0055922989540738
SH3RF3	590.317282527385	-3.68707792782286	1.04898489626788	-3.51490087315927	0.000439918162114447	0.0126763542660668
SHE	38.753778625146	7.81258755842793	1.95482668763551	3.99656276837399	6.42688464718078e-05	0.00279844920065814
SHISA3	243.761257610529	4.35331761084953	1.26786781665338	3.43357371617838	0.000595680203323269	0.0158432221616869
SIRPB1	438.056236026494	-3.07534630466561	0.792234742164741	-3.88186245943012	0.000103659503981176	0.00414543047218519
SLC16A6	247.327809001728	-4.4302362888892	0.99663865061582	-4.44517808550949	8.78190900139102e-06	0.000539662472504835
SLC1A1	904.167135743691	2.35697392676264	0.612607575980372	3.84744495363238	0.000119356083023394	0.00470022404464217
SLC1A5	8539.18718536699	-2.0851606169695	0.59187758353088	-3.5229592655467	0.000426756945236315	0.0124355178688364
SLC24A1	528.111609876524	2.11447089782644	0.503255417763534	4.20158596051115	2.6505156656443e-05	0.0013786299912771
SLC35F1	114.554894413505	-6.00964137496866	1.89761885356308	-3.16693806223763	0.00154053126083551	0.0327900787920855
SLC3A2	8299.78839074054	-2.02707461805134	0.381907272011238	-5.30776648314697	1.10976689741572e-07	1.35302780132925e-05
SLC44A4	19.9312501683395	5.93386477292286	1.67598487368038	3.54052406206531	0.000399333220094587	0.0117942602213983
SLC4A11	1265.22444579148	2.96590326196217	0.814828519589014	3.63991096366893	0.000272732330451909	0.00880797085877252
SLC6A15	718.96786327975	-2.88184444231864	0.954708676040464	-3.01855897473429	0.00253979963328042	0.0473764337958307
SLC7A11	9528.64390795372	-4.15485175147194	1.00260079165597	-4.14407387870646	3.41189745357719e-05	0.00166736347588173
SLC7A5	6013.85046703134	-2.84857846210789	0.932422649185093	-3.05502924515771	0.00225038577209214	0.0436334340543056
SLC7A7	1225.52007556081	5.0809052232682	1.28441593316515	3.95580986818456	7.62758087613587e-05	0.00320232321080746
SLIT3	1909.20943968184	3.06353651334781	0.904316617491705	3.38768132100139	0.000704861096386615	0.0182069205236136
SLITRK1	51.6984122708745	6.4008391446033	1.78176987691158	3.59240507292567	0.000327640022849327	0.0101695192428182
SLPI	692.982278603135	6.38035702627313	1.4779894143417	4.31691659247435	1.58223911614189e-05	0.000883271946153934
SNAI1	469.97082809434	2.8150170071568	0.836966212022556	3.36335800265368	0.000770004374993075	0.0195581111248241
SNCG	116.757997310028	5.67694050563578	1.32021943821039	4.29999766806274	1.7079990666207e-05	0.000939707789722002
SNTA1	1132.77509668515	2.09118995576317	0.38316394588468	5.45768979107587	4.82369435426696e-08	6.44851771570425e-06
SP110	1037.50961020004	-2.07244879815565	0.662929840069412	-3.12619627732952	0.00177083318147751	0.0363712906815596
SPAG17	176.840267030888	6.98777153680358	1.19282063908652	5.85819133893838	4.67935340125451e-09	9.14273664552804e-07
SPATA18	283.057498659229	9.76089488840204	1.60326698902769	6.08812815033483	1.14238418188006e-09	2.76348173521462e-07
SPINLW1	13.2524101637411	7.23283084437776	2.27407263908419	3.18056280176282	0.00146989275387861	0.0317552463072482
SPINT2	4192.35600339687	5.91171629430679	0.755641351126225	7.82344201451633	5.13982373253613e-15	4.89568210524066e-12
SPOCD1	903.982310189734	-3.04399532135922	0.998175684352304	-3.04955867897584	0.00229177858229048	0.0441251079486994
SPOCK2	20202.1980937602	9.71579488278924	1.33193580584349	7.29449185175736	2.99788368653391e-13	1.6317052636706e-10
SPRY4	1563.45468614221	-2.9643854850379	0.780943432258271	-3.79590295863777	0.000147107037438845	0.00557689365812935
SRL	31.3571802196694	4.00615097608595	1.2592823741313	3.18129679123758	0.00146617341342234	0.0317480916150861
SSPO	121.176031647879	5.05908905315023	1.15283288103818	4.3883976041647	1.14188874550571e-05	0.00066932248005796
SSX1	381.276159149885	8.65437245528874	1.51912994470103	5.69692703739832	1.21986100110124e-08	2.13685996054977e-06
ST3GAL5	1062.46241993485	3.61601285406962	0.619374072416796	5.83817278621294	5.27764098874625e-09	1.00068287267146e-06
ST6GALNAC2	43.2790442632599	3.29061848712166	1.09312955988157	3.01027308005298	0.0026101290178422	0.0483333733073088
STAT1	12112.0542093223	-2.13939856942898	0.576168337650162	-3.71314844920891	0.000204696736423439	0.00720456873693581
STC1	2023.26374887259	-2.0462175003517	0.659291554463932	-3.10366102295285	0.00191142190322949	0.0383290392173913
STC2	17233.1265282174	-3.1355177935729	0.753574770939355	-4.16085823794814	3.17053855374907e-05	0.0015739090410142
STEAP1	687.338017300398	-3.9213602735745	0.799847980118538	-4.90263196388062	9.45610486668652e-07	8.28224357289096e-05
STXBP5L	44.6673214382122	-5.96779526744929	1.64281738251891	-3.63265894977258	0.000280515672192084	0.00898121605925917
SULF2	2427.19443427954	6.64905195072679	1.35600513872815	4.90341206004807	9.41861186168411e-07	8.28224357289096e-05
SULT1C2	77.2247565248525	6.98538552137944	1.38316261800901	5.05029953125435	4.41117825217343e-07	4.39387951392961e-05
SUSD2	66.7270007638358	4.54308630662142	1.44591378634412	3.1420174214593	0.00167788051983467	0.0350286289346306
SUSD3	144.901374875145	6.24913352155161	1.15019242629324	5.43312004034915	5.53771269821612e-08	7.27540875179428e-06
SYCE1L	61.6356484327719	3.14709310843556	1.00232605697437	3.13978977852318	0.00169069110883164	0.0351037227501284
SYT11	1880.35270084249	-2.44595756646002	0.632508573882842	-3.86707416698684	0.000110148936316477	0.00437153591006018
SYTL1	627.91407690156	7.71387217942594	0.907831029355104	8.49703516402787	1.94494530627702e-17	2.28007434366629e-14
TBX18	328.659311881669	-6.12021442278965	1.75666241340502	-3.48400146555567	0.000493976783024734	0.0136380546617698
TFPI2	19311.5781566226	-4.24273838429048	0.832786867729187	-5.09462690719346	3.49428702479907e-07	3.65465212767631e-05
THRSP	126.115494888289	9.51909439829964	2.15710494521194	4.41290277481811	1.01993806785701e-05	0.000616819688656384
THSD1	295.892010162248	2.49994740657288	0.527946256133775	4.73523086399049	2.18805887066169e-06	0.000166730085944421
TIAM2	203.560331624473	4.73991890089558	0.743383743501291	6.3761401057425	1.81606800188656e-10	5.22205214127382e-08
TINAGL1	2966.52764169555	4.91486862243534	1.34268354033925	3.66048177010759	0.00025174146527128	0.00836345285767545
TIPARP	2446.40633783856	-2.0402642229681	0.56529752643514	-3.60918653905023	0.00030715868383969	0.00966887253151091
TJP3	31.2046500980054	7.49953898558531	1.85583008651068	4.04106983721008	5.3207908745423e-05	0.00239200156129866
TLR5	78.323792647901	2.58374427229892	0.698365789846778	3.69970051492041	0.000215854038675993	0.00745944569029962
TMEM100	167.350436231286	5.39937753847341	1.51931739024574	3.55381803245212	0.000379681820287272	0.0113904546086182
TMEM139	204.092849104649	5.76676981543247	1.16328224530041	4.95732642592105	7.14698431348105e-07	6.56144824924405e-05
TMEM156	91.6687297488536	-4.31305496151324	1.39600950360259	-3.08955988507444	0.00200453291236383	0.039687122097196
TMEM158	2957.04754529838	-4.23885369947774	0.926665708433059	-4.57430728352451	4.77798166191285e-06	0.000328001984358342
TMEM184A	136.962015844084	4.31734133436011	1.09046446732967	3.95917653780359	7.52086298482907e-05	0.00316624176488384
TMEM37	192.549271484222	3.48623867919527	0.830095584739272	4.19980390606496	2.67146243098951e-05	0.00138479889279864
TMEM56	792.655230115384	3.28139040272288	0.691891727509285	4.74263569321089	2.10955434281838e-06	0.000164869785561806
TMEM92	138.396450716063	5.8314097481443	0.642579922648226	9.07499525368246	1.13682456137661e-19	1.57501875594359e-16
TMIE	17.3260414682545	3.65351510132225	1.05341286575639	3.46826512195568	0.000523830216580288	0.0142811672641925
TMOD1	258.606795319008	-3.81748932244445	1.07594502971715	-3.5480337907672	0.000388118425183561	0.0115525874996044
TMPRSS2	114.161997081535	5.85590661801168	1.45821443867804	4.01580622348001	5.9242918942154e-05	0.00261699154979254
TMPRSS3	34.2029202650295	7.63192890051208	2.04144787706567	3.73848824956631	0.000185130144000267	0.00668574264114709
TNFAIP2	9156.89443470583	4.30275598073703	1.23253250805523	3.49098782597322	0.000481238181010255	0.0134219587132997
TNFRSF10C	303.333480748148	4.25575586357839	0.752412642659169	5.65614613882316	1.54809667208565e-08	2.59263662445993e-06
TNFSF13	274.546733611688	3.5405906678989	0.885797940090935	3.9970635600433	6.41330853976725e-05	0.00279844920065814
TNNC1	178.148627372947	7.15574514683131	1.34260496455723	5.3297472717086	9.83495307915546e-08	1.2185746741978e-05
TNS4	1570.75449031911	8.41611100906002	1.13513847006125	7.41417124961498	1.22387694062066e-13	7.46075383002353e-11
TNXB	172.676558922329	2.96561433902969	0.912229118482922	3.25095338324833	0.00115018715224165	0.0269674649233273
TP63	454.628744580518	6.42487038705743	1.43039363484887	4.49167993378008	7.06635641450591e-06	0.00045248433511374
TPCN1	5251.65834634789	2.10266888510531	0.659332475863115	3.18908739077771	0.00142722723917198	0.0313866423159899
TPM2	5457.8140596769	-2.90918546176185	0.845983951478256	-3.43881873489254	0.000584258299795026	0.0156212219103091
TREM1	20.9808695418651	4.60870593613385	1.48870870079932	3.09577416566406	0.00196299805518834	0.0390548154304743
TRHDE	1082.7603739753	-6.222372744647	0.763851074624621	-8.14605484152112	3.75989664221332e-16	4.09291605909508e-13
TRIM17	15.0251624694016	3.23063030414818	1.03587616528983	3.11874180756374	0.00181625041135921	0.0370048880603132
TRIM29	14.5088188023759	7.36283428738695	2.39218058511391	3.0778756140755	0.00208481915878769	0.0410807676290606
TRIM47	874.158299580905	2.08029033526614	0.587488566325427	3.54098863281333	0.000398630751896299	0.0117942602213983
TRIM55	492.345321912262	2.96557428678325	0.930584257044546	3.18678750938862	0.00143862424762562	0.0314557152565487
TRIM67	37.4914755544329	6.87705119904845	1.99919243428862	3.43991457805589	0.000581897814931678	0.0155889914402074
TSHZ2	62.6250081883425	6.29092567779537	1.44491006595079	4.35385275944892	1.33765568378367e-05	0.000766386188754253
TSPAN11	176.038157829362	6.42225647860806	0.902597394734348	7.11530580087511	1.11664972492241e-12	5.48959413155403e-10
TSPAN18	250.995849283425	4.22467228338126	1.2138047931312	3.48052034996751	0.000500440805789839	0.0137666387729912
TSPAN8	54.81282577576	8.31422121031741	1.75955244740024	4.72519089874346	2.29899283853924e-06	0.000174311695817602
TTC39A	74.3487421205956	4.93099593624221	0.93701616711959	5.26244488544975	1.42152284129891e-07	1.6412127349542e-05
TTC9	129.265607503427	4.45770784512566	0.757437619127124	5.88524748779016	3.97458784910577e-09	7.86658685978857e-07
TTTY15	185.396880548309	9.14189819184733	1.80849591934383	5.05497308236352	4.30451475540195e-07	4.3158424258109e-05
TXK	146.061363484897	-3.50359461499273	0.880622043664488	-3.97854521153411	6.93382274568691e-05	0.00295171672190694
TXNRD1	35804.5914118987	-2.94638098615161	0.895656553131077	-3.28963258946916	0.00100318280063859	0.024267469653543
TYW1B	115.6776226312	-2.42300631606041	0.764995408677734	-3.1673475272858	0.00153836356773133	0.0327900787920855
UACA	6922.5542695324	2.52564895274195	0.524984880709	4.81089845736323	1.50253341900909e-06	0.00012311080271881
ULK2	677.368310744478	2.87876140329348	0.606033646874827	4.75016761550877	2.03248110931414e-06	0.000160492290704391
UPK3B	30.8915432885909	5.96297990377619	1.78540205779558	3.33985271146077	0.000838228333726052	0.0209419668950574
USP18	750.760158577838	-4.1799481176032	0.857438778948797	-4.87492310847864	1.08850844783069e-06	9.31958918255041e-05
USP9Y	519.722019042624	12.5259588661131	2.98484196543602	4.1965233038002	2.71043584662177e-05	0.00139550818589581
UTY	231.176188195687	8.95478621622804	1.98496087864679	4.5113162241932	6.44265883948408e-06	0.000417813279632925
VASH1	771.00401286077	2.03973018722739	0.359628205604423	5.67177478140024	1.41325693669034e-08	2.39311507946231e-06
VCAM1	1944.88421074834	10.2091700769128	0.857608293587475	11.9042343144872	1.12491096544493e-32	5.71454770446024e-29
VEPH1	1773.02728854209	-3.64193057399668	0.948732282270891	-3.83873368921244	0.000123670476039198	0.00483266167907018
VWA2	119.042736462131	4.01385668003003	1.1340306227545	3.53946057495394	0.000400945654191497	0.011796161717912
WARS	9177.22576757711	-2.10067305315843	0.699167382518827	-3.00453525962629	0.00265986926775462	0.0490162123828057
WBSCR17	50.631764947722	8.19956487340381	2.34588591229954	3.49529567077975	0.000473536869155403	0.0133149481290191
WFDC2	1454.07557290313	9.43962076954303	0.910597897552774	10.3663985991094	3.52562562909388e-25	8.95508909789846e-22
XYLT1	1012.42367424553	-3.38412255151658	0.768595615164343	-4.40299487109744	1.06766691017603e-05	0.00063559545746417
ZFP2	38.4192288387973	3.28202603460023	1.03775901071152	3.16260904576485	0.00156362162779724	0.0331786525774989
ZFY	152.513498399033	8.88741133247422	2.05496191115722	4.3248545309871	1.52632549092049e-05	0.000858346881240897
ZNF204P	108.261445512053	4.33234767705545	1.16698380500624	3.71243170511034	0.000205277461812332	0.00720836064059893
ZNF415	232.344077067439	4.07002913485734	1.06653165863495	3.81613532228999	0.000135558179394652	0.00519072023611683
ZNF423	40.2647841026437	6.31700793250847	1.58429644704207	3.98726383834448	6.68396825510448e-05	0.00290024908171393
ZNF467	395.674278235721	3.55422261159456	0.806134986890378	4.408967070521	1.03864814805659e-05	0.000625652086023021
ZNF677	33.6230935869621	6.20334486027557	1.79134032949687	3.46296276488001	0.000534262323717063	0.0145345181993826
ZNF804A	531.76979670196	-3.95433527889185	0.799638107520648	-4.94515611712482	7.60828663852971e-07	6.90180287923766e-05
psiTPTE22	148.194921945243	10.7156956138593	2.15347310850231	4.97600623455744	6.49095574073065e-07	6.10630651165032e-05
